mapId,id,label,xPos,yPos,destination,destinationLabel,script,flags
390000600,3,"st02",116,-220,999999999,"","",""
390000600,4,"st03",115,-1181,999999999,"","",""
390000700,0,"sp",-5,-50,999999999,"","",""
390000700,1,"st00",-1007,-882,999999999,"","",""
390000700,2,"st01",-1451,-41,999999999,"","",""
390000700,3,"st02",612,-42,999999999,"","",""
390000700,4,"st03",157,-882,999999999,"","",""
390000800,0,"sp",-5,-50,999999999,"","",""
390000800,1,"st00",-966,-373,999999999,"","",""
390000800,2,"st01",-1273,-40,999999999,"","",""
390000800,3,"st02",-650,-581,999999999,"","",""
390000800,4,"st03",-337,-793,999999999,"","",""
390000900,0,"sp",-5,-50,999999999,"","",""
390000900,1,"st00",-1192,-522,999999999,"","",""
390000900,2,"st01",-732,-822,999999999,"","",""
390000900,3,"st02",345,-524,999999999,"","",""
390000900,4,"st03",-102,-820,999999999,"","",""
390001000,0,"sp",-5,-50,999999999,"","",""
390001000,1,"st00",-1287,-762,999999999,"","",""
390001000,2,"st01",-1380,16,999999999,"","",""
390001000,3,"st02",515,19,999999999,"","",""
390001000,4,"st03",433,-762,999999999,"","",""
390009999,0,"sp",69,-49,999999999,"","",""
390009999,1,"sp",-97,-55,999999999,"","",""
390009999,2,"sp",-5,-50,999999999,"","",""
390009999,3,"sp",163,-50,999999999,"","",""
390009999,4,"out00",32,-370,999999999,"","pField_out","only_once"
540000000,0,"sp",1752,457,999999999,"","",""
540000000,1,"sp",1860,7,999999999,"","",""
540000000,2,"sp",540,602,999999999,"","",""
540000000,3,"sp",3467,518,999999999,"","",""
540000000,4,"sp",4568,565,999999999,"","",""
540000000,5,"hide01",642,645,540000000,"hide02","",""
540000000,6,"hide02",4349,46,540000000,"hide03","",""
540000000,7,"hide03",650,303,540000000,"hide01","",""
540000000,8,"hide04",-124,105,540000000,"hide05","",""
540000000,9,"hide05",3459,314,540000000,"hide04","",""
540000000,10,"hide06",4056,-32,540000000,"hide07","",""
540000000,11,"hide07",948,43,540000000,"hide06","",""
540000000,12,"st00",4693,44,999999999,"N/A","",""
540000000,13,"WP00",1243,40,999999999,"N/A","",""
540000000,14,"west00",-156,643,540010000,"east00","",""
540000000,15,"east00",5010,524,540000100,"west00","",""
540000000,16,"market00",4582,43,999999999,"","market15","only_once"
540000000,17,"tp",910,306,999999999,"","",""
540000000,18,"tp",204,101,999999999,"","",""
540000000,19,"tp",304,103,999999999,"","",""
540000000,20,"tp",403,102,999999999,"","",""
540000000,21,"tp",651,186,999999999,"","",""
540000000,22,"tp",411,308,999999999,"","",""
540000100,0,"sp",-1787,551,999999999,"","",""
540000100,1,"sp",-501,551,999999999,"","",""
540000100,2,"sp",-139,193,999999999,"","",""
540000100,3,"hide01",-346,648,540000100,"hide02","",""
540000100,4,"hide02",-1793,225,540000100,"hide01","",""
540000100,5,"west00",-2701,584,540000000,"east00","",""
540000100,6,"east00",924,525,540000200,"east00","",""
540000200,0,"sp",-2132,513,999999999,"","",""
540000200,1,"sp",-1049,116,999999999,"","",""
540000200,2,"sp",-207,528,999999999,"","",""
540000200,3,"hide01",-755,165,540000200,"hide02","",""
540000200,4,"east00",-2758,585,540000100,"east00","",""
540000200,5,"west00",-121,582,540000300,"east00","",""
540000200,6,"hide02",-466,643,540000200,"hide01","",""
540000300,0,"sp",-532,580,999999999,"","",""
540000300,1,"sp",-1190,512,999999999,"","",""
540000300,2,"sp",-828,124,999999999,"","",""
540000300,3,"hide01",-1114,45,540000300,"hide02","",""
540000300,4,"hide02",-2100,227,540000300,"hide01","",""
540000300,5,"hide03",-1837,646,540000300,"hide04","",""
540000300,6,"hide04",-471,225,540000300,"hide03","",""
540000300,7,"east00",-2474,586,540000200,"west00","",""
540000300,8,"west01",9,585,540020000,"west00","",""
540010000,0,"sp",-158,144,999999999,"","",""
540010000,1,"east00",338,270,540000000,"west00","",""
540010001,0,"sp",-47,27,999999999,"","",""
540010002,0,"sp",0,0,999999999,"","",""
540010100,0,"sp",-288,73,999999999,"","",""
540010101,0,"sp",0,0,999999999,"","",""
540020000,0,"sp",-591,119,999999999,"","",""
540020000,1,"sp",-2034,129,999999999,"","",""
540020000,2,"sp",487,123,999999999,"","",""
540020000,3,"sp",601,-234,999999999,"","",""
540020000,4,"sp",-527,-437,999999999,"","",""
540020000,5,"sp",-1985,-242,999999999,"","",""
540020000,6,"hide01",910,-195,540020000,"hide02","",""
540020000,7,"hide02",-1326,-555,540020000,"hide01","",""
540020000,8,"hide03",-756,-314,540020000,"hide04","",""
540020000,9,"hide04",-398,225,540020000,"hide03","",""
540020000,10,"west00",-783,222,540000300,"west01","",""
540020000,11,"east00",-2112,-738,540020100,"west00","",""
540020000,12,"east01",937,-739,541000000,"west00","",""
540020100,0,"sp",-424,120,999999999,"","",""
540020100,1,"sp",-1397,115,999999999,"","",""
540020100,2,"sp",381,-343,999999999,"","",""
540020100,3,"sp",191,144,999999999,"","",""
540020100,4,"sp",-1167,-286,999999999,"","",""
540020100,5,"west00",745,222,540020000,"east00","",""
541000000,0,"sp",-3124,15,999999999,"","",""
541000000,1,"sp",-598,20,999999999,"","",""
541000000,2,"sp",-1335,-244,999999999,"","",""
541000000,3,"sp",-815,-65,999999999,"","",""
541000000,4,"sp",661,3,999999999,"","",""
541000000,5,"sp",370,-26,999999999,"","",""
541000000,6,"hide01",-463,87,541000000,"hide02","",""
541000000,7,"hide02",-602,-153,541000000,"hide01","",""
541000000,8,"hide03",-1137,86,541000000,"hide04","",""
541000000,9,"hide04",-1148,-339,541000000,"hide03","",""
541000000,10,"hide05",-2255,85,541000000,"hide06","",""
541000000,11,"hide06",-2330,-290,541000000,"hide05","",""
541000000,12,"hide07",-3271,-398,541000000,"hide08","",""
541000000,13,"hide08",-2573,-375,541000000,"hide07","",""
541000000,14,"st00",145,-105,999999999,"N/A","",""
541000000,15,"west00",-3921,82,540020000,"east01","",""
541000000,16,"market00",34,-109,999999999,"","market16","only_once"
541000000,17,"east00",102,159,541000100,"west00","",""
541000000,18,"tp",-1386,-342,999999999,"","",""
541000000,19,"tp",-1380,-101,999999999,"","",""
541000000,20,"tp",-1274,-99,999999999,"","",""
541000000,21,"tp",-1284,-343,999999999,"","",""
541000000,22,"tp",-1638,-318,999999999,"","",""
541000000,23,"tp",-1515,-319,999999999,"","",""
541000100,0,"sp",-1164,34,999999999,"","",""
541000100,1,"sp",-347,-29,999999999,"","",""
541000100,2,"sp",405,-39,999999999,"","",""
541000100,3,"sp",198,-297,999999999,"","",""
541000100,4,"sp",-1049,-279,999999999,"","",""
541000100,5,"sp",2171,-64,999999999,"","",""
541000100,6,"west00",-846,166,541000000,"east00","",""
541000100,7,"east00",3198,44,541000200,"west00","",""
541000200,0,"sp",0,0,999999999,"","",""
541000200,1,"sp",-1276,70,999999999,"","",""
541000200,2,"sp",1173,56,999999999,"","",""
541000200,3,"hide01",625,112,541000200,"hide02","",""
541000200,4,"hide02",-1070,10,541000200,"hide01","",""
541000200,5,"west00",-1959,71,541000100,"east00","",""
541000200,6,"east00",1846,43,541000300,"west00","",""
541000300,0,"sp",-549,81,999999999,"","",""
541000300,1,"sp",334,132,999999999,"","",""
541000300,2,"sp",305,-623,999999999,"","",""
541000300,3,"sp",1471,233,999999999,"","",""
541000300,4,"sp",1729,-259,999999999,"","",""
541000300,5,"hide01",1207,214,541000300,"hide02","",""
541000300,6,"hide02",2170,-242,541000300,"hide01","",""
541000300,7,"hide03",-897,276,541000300,"hide04","",""
541000300,8,"hide04",670,-554,541000300,"hide03","",""
541000300,9,"west00",-1252,284,541000200,"east00","",""
541000300,10,"east00",1660,52,541010000,"PT01","",""
541010000,0,"sp",2,75,999999999,"","",""
541010000,1,"PT01",-597,157,541000300,"east00","",""
541010000,2,"PT02",236,156,541010010,"PT03","",""
541010000,3,"PT03",-646,388,541010020,"PT03","",""
541010000,4,"PT04",326,390,541010000,"PT01","",""
541010010,0,"sp",791,-622,999999999,"","",""
541010010,1,"PT01",1035,-804,541010010,"PT02","",""
541010010,2,"PT02",1603,-804,541010010,"PT04","",""
541010010,3,"PT03",246,-571,541010000,"PT02","",""
541010010,4,"PT04",942,-570,541010010,"PT01","",""
541010010,5,"PT05",1421,-569,541010020,"PT02","",""
541010020,0,"sp",1220,-1648,999999999,"","",""
541010020,1,"PT01",764,-1826,541010020,"PT02","",""
541010020,2,"PT02",726,-1587,541010010,"PT05","",""
541010020,3,"PT03",1395,-1588,541010030,"PT03","",""
541010030,0,"sp",554,-867,999999999,"","",""
541010030,1,"PT01",192,-808,541010030,"PT03","",""
541010030,2,"PT02",664,-806,541010040,"PT03","",""
541010030,3,"PT03",214,-569,541010020,"PT03","",""
541010030,4,"PT04",774,-570,541010030,"PT01","",""
541010040,0,"sp",768,-1695,999999999,"","",""
541010040,1,"PT02",1111,-1822,541010050,"PT01","",""
541010040,2,"PT03",4,-1590,541010030,"PT02","",""
541010040,3,"PT01",248,-1826,541000300,"east00","",""
541010050,0,"sp",15,99,999999999,"","",""
541010050,1,"PT01",-589,156,541010040,"PT02","",""
541010050,2,"PT02",238,156,541010050,"PT03","",""
541010050,3,"PT03",-90,389,541010050,"PT02","",""
541010050,4,"PT04",268,389,541010060,"PT01","",""
541010060,0,"sp",-454,263,999999999,"","",""
541010060,1,"PT01",-607,155,541010050,"PT04","",""
541010060,2,"in00",-97,332,999999999,"","captinsg00",""
541010100,0,"sp",-479,93,999999999,"","",""
541010100,1,"sp",215,70,999999999,"","",""
541010110,0,"sp",298,-160,999999999,"","",""
541010110,1,"west00",-414,106,541000000,"st00","",""
550000000,0,"sp",-1479,583,999999999,"","",""
550000000,1,"sp",-1507,484,999999999,"","",""
550000000,2,"sp",-1542,538,999999999,"","",""
550000000,3,"st00",2793,649,999999999,"N/A","",""
550000000,4,"WP00",-183,-103,999999999,"N/A","","only_once"
550000000,5,"east00",3001,648,550000100,"west00","",""
550000000,6,"west00",-1632,648,541000000,"MYkuala00","",""
550000000,7,"market00",2685,649,999999999,"","market20","only_once"
550000000,8,"hide01",-961,492,550000000,"hide02","",""
550000000,9,"hide02",-1083,-41,550000000,"hide03","",""
550000000,10,"hide03",1903,411,550000000,"hide04","",""
550000000,11,"hide04",1143,71,550000000,"hide05","",""
550000000,12,"hide05",744,309,550000000,"hide06","",""
550000000,13,"hide06",438,174,550000000,"hide07","",""
550000000,14,"hide07",2192,17,550000000,"hide01","",""
550000000,15,"tp",-461,435,999999999,"","",""
550000000,16,"tp",387,645,999999999,"","",""
550000000,17,"tp",2802,643,999999999,"","",""
550000000,18,"tp",2559,645,999999999,"","",""
550000000,19,"tp",1321,-229,999999999,"","",""
550000000,20,"tp",1301,647,999999999,"","",""
550000100,0,"sp",-1227,406,999999999,"","",""
550000100,1,"east00",327,670,550000200,"west00","",""
550000100,2,"west00",-1695,672,550000000,"east00","","only_once"
550000100,3,"hide01",31,677,550000100,"hide02","",""
550000100,4,"hide02",-1146,287,550000100,"hide03","",""
550000100,5,"hide03",-832,-13,550000100,"hide01","",""
550000200,0,"sp",-760,234,999999999,"","",""
550000200,1,"hide02",190,-45,550000200,"hide01","",""
550000200,2,"west00",-1348,646,550000100,"east00","",""
550000200,3,"east00",677,-49,550000300,"west00","",""
550000200,4,"hide01",417,646,550000200,"hide02","",""
550000300,0,"sp",-725,476,999999999,"","",""
550000300,1,"sp",-630,284,999999999,"","",""
550000300,2,"west00",-1496,611,550000200,"east00","",""
550000300,3,"east00",201,610,550000400,"west00","",""
550000300,4,"hide01",-586,195,550000300,"hide02","",""
550000300,5,"hide02",-497,617,550000300,"hide01","",""
550000400,0,"sp",55,517,999999999,"","",""
550000400,1,"east00",538,313,551000000,"west00","","only_once"
550000400,2,"west00",-1333,611,550000300,"east00","",""
551000000,0,"sp",-1128,819,999999999,"","",""
551000000,1,"st00",-311,134,999999999,"N/A","",""
551000000,2,"WP00",-50,883,999999999,"N/A","",""
551000000,3,"west00",-1232,823,550000400,"east00","","only_once"
551000000,4,"east00",834,823,551000100,"west00","","only_once"
551000000,5,"market00",-233,132,999999999,"","market21","only_once"
551000000,6,"hide01",-803,828,551000000,"hide02","",""
551000000,7,"hide02",-458,254,551000000,"hide01","",""
551000000,8,"hide03",374,829,551000000,"hide04","",""
551000000,9,"hide04",1,255,551000000,"hide03","",""
551000000,10,"hide05",-207,675,551000000,"hide06","",""
551000000,11,"hide06",-229,305,551000000,"hide05","",""
551000000,12,"tp",-97,128,999999999,"","",""
551000000,13,"tp",745,309,999999999,"","",""
551000000,14,"tp",-1031,489,999999999,"","",""
551000000,15,"tp",95,668,999999999,"","",""
551000000,16,"tp",-1170,50,999999999,"","",""
551000000,17,"tp",-377,133,999999999,"","",""
551000100,0,"sp",-361,538,999999999,"","",""
551000100,1,"west00",-1259,673,551000000,"east00","","only_once"
551000100,2,"east00",538,430,551000200,"west00","",""
551000200,0,"sp",-1077,394,999999999,"","",""
551000200,1,"east00",590,-325,551010000,"west00","","only_once"
551000200,2,"west00",-1299,-382,551000100,"east00","",""
551000200,3,"hide01",-906,-317,551000200,"hide02","",""
551000200,4,"hide02",-1204,433,551000200,"hide03","",""
551000200,5,"hide03",387,431,551000200,"hide04","",""
551000200,6,"hide04",462,-318,551000200,"hide01","",""
551010000,0,"sp",-54,461,999999999,"","",""
551010000,1,"sp",-1477,-538,999999999,"","",""
551010000,2,"west00",-1606,-470,551000200,"east00","","only_once"
551010000,3,"east00",237,637,551020000,"west00","",""
551010000,4,"hide01",-1591,546,551010000,"hide02","",""
551010000,5,"hide02",-209,-281,551010000,"hide01","",""
551020000,0,"sp",-1051,-125,999999999,"","",""
551020000,1,"west00",-1202,-85,551010000,"east00","","only_once"
551020000,2,"east00",228,636,551030000,"west00","","only_once"
551030000,0,"sp",-1019,548,999999999,"","",""
551030000,1,"west00",-1110,635,551020000,"east00","",""
551030000,2,"east00",836,639,551030100,"west00","",""
551030000,3,"MD00",-160,638,999999999,"","MD_high",""
551030001,0,"sp",-141,270,999999999,"","",""
551030001,1,"sp",-415,200,999999999,"","",""
551030001,2,"sp",138,204,999999999,"","",""
551030001,3,"out00",-131,158,999999999,"","MD_high",""
551030100,0,"sp",-314,423,999999999,"","",""
551030100,1,"west00",-429,426,551030000,"east00","",""
551030100,2,"hide02",695,-316,551030100,"hide01","",""
551030100,3,"hide01",416,250,551030100,"hide02","",""
551030200,0,"sp",-250,187,999999999,"","",""
551030200,1,"sp",-475,189,999999999,"","",""
600000000,0,"sp",5297,298,999999999,"","",""
600000000,1,"sp",5246,292,999999999,"","",""
600000000,2,"sp",5598,-762,999999999,"","",""
600000000,3,"sp",5355,295,999999999,"","",""
600000000,4,"sp",929,299,999999999,"","",""
600000000,5,"sp",1357,301,999999999,"","",""
600000000,6,"sp",2277,437,999999999,"","",""
600000000,7,"sp",2404,427,999999999,"","",""
600000000,8,"sp",3014,184,999999999,"","",""
600000000,9,"sp",3882,450,999999999,"","",""
600000000,10,"sp",4048,448,999999999,"","",""
600000000,11,"sp",4519,440,999999999,"","",""
600000000,12,"sp",4987,442,999999999,"","",""
600000000,13,"ef00",5300,501,600000000,"ef01","",""
600000000,14,"ef01",5779,-632,600000000,"ef00","",""
600000000,15,"fd00",4411,497,600000000,"fd01","",""
600000000,16,"fd01",1367,498,600000000,"fd03","",""
600000000,17,"fd03",3132,-989,600000000,"fd04","",""
600000000,18,"fd04",3417,-990,600000000,"fd05","",""
600000000,19,"fd05",5447,501,600000000,"fd00","",""
600000000,20,"st02",3256,-1381,999999999,"","",""
600000000,21,"bb00",932,406,600000000,"bb01","",""
600000000,22,"bb01",747,201,600000000,"bb03","",""
600000000,23,"bb03",935,-6,600000000,"bb04","",""
600000000,24,"bb04",741,-208,600000000,"bb05","",""
600000000,25,"bb06",749,-615,600000000,"bb07","",""
600000000,26,"bb05",931,-414,600000000,"bb06","",""
600000000,27,"bb07",931,-836,600020000,"st00","",""
600000000,28,"bb08",741,-834,600000000,"bb09","",""
600000000,29,"bb09",936,-619,600000000,"bb10","",""
600000000,30,"bb10",749,-411,600000000,"bb11","",""
600000000,31,"bb11",930,-206,600000000,"bb12","",""
600000000,32,"bb12",743,-5,600000000,"bb13","",""
600000000,33,"bb13",933,206,600000000,"bb14","",""
600000000,34,"bb14",748,419,999999999,"","",""
600000000,35,"nm00",3971,491,600000001,"st00","",""
600000000,36,"st01",5772,498,600010100,"st00","",""
600000000,37,"tr00",2547,376,600010001,"st00","",""
600000000,38,"market00",2021,18,999999999,"","market12",""
600000000,39,"yn00",1771,499,999999999,"","MD_cakeEnter","only_once"
600000000,40,"tp",1192,15,999999999,"","",""
600000000,41,"tp",1449,19,999999999,"","",""
600000000,42,"tp",1539,17,999999999,"","",""
600000000,43,"tp",1373,16,999999999,"","",""
600000000,44,"tp",1686,7,999999999,"","",""
600000000,45,"tp",1283,16,999999999,"","",""
600000001,0,"sp",-212,167,999999999,"","",""
600000001,1,"st00",-217,236,600000000,"nm00","",""
600010000,0,"sp",890,-1215,999999999,"","",""
600010000,1,"st00",906,-852,999999999,"","",""
600010000,2,"go00",-440,-937,600010000,"go02","",""
600010000,3,"go01",-1083,-935,600010000,"go03","",""
600010000,4,"go02",-765,-1180,600010000,"go01","",""
600010000,5,"go03",-773,-1396,600010000,"go00","",""
600010000,6,"st01",-1764,-851,600000000,"st00","",""
600010001,0,"sp",363,-74,999999999,"","",""
600010001,1,"st00",301,-251,600000000,"tr00","",""
600010002,0,"sp",195,-35,999999999,"","",""
600010002,1,"st00",198,102,999999999,"","",""
600010003,0,"sp",95,-22,999999999,"","",""
600010003,1,"st00",96,101,999999999,"","",""
600010004,0,"sp",-346,-28,999999999,"","",""
600010004,1,"st00",-289,101,999999999,"","",""
600010005,0,"sp",-1253,-39,999999999,"","",""
600010005,1,"st00",-1275,99,999999999,"","",""
600010100,0,"sp",861,-804,999999999,"","",""
600010100,1,"go00",-464,-760,600010100,"go03","",""
600010100,2,"go01",-153,-760,600010100,"in02","",""
600010100,3,"go02",204,-762,600010100,"go05","",""
600010100,4,"go03",-654,-1094,600010100,"go06","",""
600010100,5,"go04",-542,-1693,600010100,"go00","",""
600010100,6,"go05",381,-1095,600010100,"go04","",""
600010100,7,"go06",210,-1692,600010100,"go02","",""
600010100,8,"in02",-167,-1394,600010100,"go01","",""
600010100,9,"st02",-131,-613,600010300,"st00","",""
600010100,10,"st00",-1132,-615,600000000,"st01","",""
600010100,11,"st01",869,-615,600010200,"st00","",""
600010200,0,"sp",-14,-872,999999999,"","",""
600010200,1,"go00",-563,-764,600010200,"go01","",""
600010200,2,"go01",-515,-1213,600010200,"go02","",""
600010200,3,"go02",-20,-1394,600010200,"go03","",""
600010200,4,"go03",-937,-1575,600010200,"go04","",""
600010200,5,"go04",-68,-1990,600010200,"go05","",""
