serial_number,itemid,quantity,price,expiration_days,priority,"gender","flags"
20000445,1002599,1,3100,90,9,"both",""
20000446,1002376,1,2900,90,7,"both","on_sale"
20000447,1002304,1,3200,90,7,"both","on_sale"
20000448,1002290,1,2700,90,7,"both","on_sale"
20000449,1002427,1,3200,90,7,"both","on_sale"
20000450,1002760,1,2900,90,7,"both",""
20000451,1002238,1,2900,90,7,"both","on_sale"
20000452,1002319,1,3000,90,7,"both","on_sale"
20000453,1002375,1,2900,90,7,"both","on_sale"
20000454,1002534,1,3100,90,7,"both","on_sale"
20000455,1002322,1,3000,90,7,"both","on_sale"
20000456,1002549,1,3100,90,7,"both","on_sale"
20000457,1002774,1,2700,90,7,"both",""
20000458,1002753,1,2700,90,7,"both","on_sale"
20000459,1002410,1,3100,90,7,"both",""
20000460,1002412,1,3100,90,7,"both","on_sale"
20000461,1002759,1,2900,90,7,"both","on_sale"
20000462,1002697,1,3000,90,7,"both","on_sale"
20000463,1000013,1,3300,90,7,"both","on_sale"
20000464,1002374,1,2900,90,7,"both","on_sale"
20000465,1002320,1,3000,90,7,"both",""
20000466,1002696,1,3100,90,7,"both","on_sale"
20000467,1002504,1,2300,90,7,"both","on_sale"
20000468,1002241,1,3000,90,7,"both",""
20000469,1002480,1,3400,90,7,"both","on_sale"
20000470,1002596,1,3000,90,7,"both","on_sale"
20000471,1002771,1,3100,90,7,"both","on_sale"
20000472,1000035,1,2900,90,7,"both",""
20000473,1002770,1,3200,90,7,"both","on_sale"
20000474,1002674,1,3300,90,7,"both","on_sale"
20000475,1002695,1,3300,90,7,"both","on_sale"
20000476,1002672,1,3300,90,7,"both","on_sale"
20000477,1002673,1,3300,90,7,"both","on_sale"
20000478,1002710,1,2900,90,7,"both","on_sale"
20000479,1002472,1,2800,90,7,"both",""
20000480,1002654,1,2600,90,7,"both","on_sale"
20000481,1002349,1,2700,90,7,"both","on_sale"
20000482,1000015,1,2800,90,7,"both",""
20000483,1000016,1,2800,90,7,"both",""
20000484,1002491,1,2800,90,7,"both","on_sale"
20000485,1002824,1,2800,90,9,"both",""
20000486,1002824,1,2500,90,9,"both",""
20000487,1002823,1,3200,90,7,"both","on_sale"
20000488,1002605,1,2900,90,8,"both","on_sale"
20000489,1002755,1,2800,90,7,"both",""
20000490,1001049,1,2700,90,9,"both",""
20000491,1001002,1,1200,90,4,"female",""
20000492,1000023,1,800,90,9,"both",""
20000493,1002443,1,600,90,9,"both",""
20000494,1001032,1,600,90,9,"both",""
20000495,1001031,1,600,90,9,"both",""
20000496,1002367,1,800,90,5,"both",""
20000497,1000007,1,700,90,9,"both",""
20000498,1001016,1,1200,90,7,"both",""
20000499,1001014,1,1200,90,7,"both",""
20000500,1002280,1,600,90,6,"both",""
20000501,1002493,1,1500,90,9,"both",""
20000502,1002279,1,500,90,6,"both",""
20000503,1001003,1,300,90,9,"both",""
20000504,1001004,1,300,90,9,"both",""
20000505,1002941,1,2700,90,7,"both","on_sale"
20000506,1002708,1,3000,90,7,"both","on_sale"
20000507,1001021,1,2600,90,7,"both","on_sale"
20000508,1002796,1,3200,90,7,"both","on_sale"
20000509,1001007,1,3400,90,7,"both",""
20000510,1002820,1,3100,90,7,"both","on_sale"
20000511,1002804,1,2900,90,7,"both","on_sale"
20000512,1002346,1,2600,90,7,"both","on_sale"
20000513,1002756,1,2900,90,7,"both","on_sale"
20000514,1002582,1,3200,90,7,"both","on_sale"
20000515,1002336,1,2500,90,7,"both","on_sale"
20000516,1002803,1,3000,90,7,"both",""
20000517,1002863,1,3000,90,7,"both","on_sale"
20000518,1002876,1,2600,90,7,"both","on_sale"
20000519,1002822,1,3100,90,7,"both","on_sale"
20000520,1002849,1,3100,90,7,"both","on_sale"
20000521,1002821,1,2900,90,7,"both","on_sale"
20000522,1002734,1,2900,90,7,"both",""
20000523,1002734,1,2600,90,12,"both",""
20000524,1002877,1,2900,90,7,"both","on_sale"
20000525,1002877,1,2600,90,12,"both",""
20000526,1002840,1,2900,90,7,"both","on_sale"
20000527,1002903,1,3000,90,7,"both","on_sale"
20000528,1002548,1,2900,90,7,"both","on_sale"
20000529,1002736,1,3000,90,8,"both","on_sale"
20000530,1002559,1,3300,90,7,"both","on_sale"
20000531,1002590,1,3000,90,7,"both","on_sale"
20000532,1002598,1,2900,90,8,"both","on_sale"
20000533,1002735,1,3000,90,7,"both","on_sale"
20000534,1002309,1,1100,90,13,"both",""
20000535,1002015,1,1000,90,13,"both",""
20000536,1002224,1,1400,90,13,"both",""
20000537,1000035,1,1100,90,13,"both",""
20000538,1002755,1,1100,90,13,"both",""
20000539,1000015,1,1100,90,13,"both",""
20000540,1002320,1,1100,90,13,"both",""
20000541,1002434,1,1200,90,13,"both",""
20000542,1002312,1,1200,90,13,"both",""
20000543,1002760,1,1200,90,13,"both",""
20000544,1002705,1,1100,90,13,"both",""
20000545,1002369,1,1000,90,13,"both",""
20000546,1002565,1,1200,90,13,"both",""
20000547,1001018,1,1200,90,13,"both",""
20000548,1002468,1,1300,90,13,"both",""
20000549,1002410,1,1200,90,13,"both",""
20000550,1001026,1,1000,90,13,"both",""
20000551,1002241,1,1200,90,13,"both",""
20000552,1002556,1,1200,90,13,"both",""
20000553,1002257,1,1100,90,13,"both",""
20000554,1000016,1,1200,90,13,"both",""
20000555,1002314,1,1100,90,13,"both",""
20000556,1002370,1,1000,90,13,"both",""
20000557,1002803,1,1100,90,13,"both",""
20000558,1002373,1,1100,90,13,"both",""
20000559,1002199,1,1100,90,13,"both",""
20000560,1002078,1,1000,90,13,"both",""
20000561,1002413,1,1100,90,13,"both",""
20000562,1002907,1,3000,90,7,"both","on_sale"
20000563,1002913,1,2800,90,7,"both","on_sale"
20000564,1002592,1,3000,90,5,"both","on_sale"
20000565,1002784,1,2900,90,7,"both","on_sale"
20000566,1002774,1,2800,90,7,"both","on_sale"
20000567,1002592,1,1800,90,14,"both",""
20000568,1002922,1,2800,90,7,"both","on_sale"
20000569,1002953,1,3000,90,7,"both","on_sale"
20000570,1002921,1,2800,90,7,"both","on_sale"
20000571,1002956,1,2500,90,12,"both",""
20000572,1002950,1,2800,90,6,"both","on_sale"
20000573,1002951,1,2800,90,6,"both","on_sale"
20000574,1002952,1,2800,90,6,"both","on_sale"
20000575,1002485,1,700,10,11,"both",""
20000576,1002736,1,700,10,11,"both",""
20000577,1002784,1,300,3,11,"both",""
20000578,1002877,1,300,3,11,"both",""
20000579,1002945,1,1500,90,11,"both",""
20000580,1002414,1,2200,90,11,"both",""
20000581,1002945,1,2700,90,11,"both",""
20000582,1002887,1,2500,90,6,"both","on_sale"
20000583,1002943,1,2700,90,7,"both","on_sale"
20000584,1002891,1,2500,90,6,"both","on_sale"
20000585,1002928,1,2700,90,7,"both","on_sale"
20000586,1002929,1,2700,90,6,"both","on_sale"
20000587,1002890,1,2500,90,6,"both","on_sale"
20000588,1002785,1,2600,90,6,"both","on_sale"
20000589,1002961,1,2900,90,7,"both","on_sale"
20000590,1002968,1,2800,90,7,"both","on_sale"
20000591,1002978,1,2600,90,7,"both","on_sale"
20000592,1002979,1,2800,90,7,"both","on_sale"
20000593,1002679,1,3000,90,7,"both",""
20000594,1002598,1,2500,90,7,"both",""
20000595,1002984,1,3500,90,7,"both","on_sale"
20000596,1002995,1,2700,90,7,"both","on_sale"
20000597,1003001,1,3000,90,8,"both",""
20000598,1003005,1,2500,90,8,"both",""
20000599,1002999,1,2800,90,8,"both",""
20000600,1002998,1,2800,90,8,"both",""
20000601,1002845,1,3200,90,5,"both","on_sale"
20000602,1002831,1,2800,90,5,"both","on_sale"
20000603,1002920,1,3100,90,7,"both","on_sale"
20000604,1003001,1,3200,90,7,"both",""
20000605,1002944,1,2700,90,5,"both","on_sale"
20000606,1003005,1,2900,90,7,"both","on_sale"
20000607,1002999,1,3100,90,12,"both",""
20000608,1002998,1,3100,90,12,"both",""
20000609,1003022,1,2800,90,6,"both","on_sale"
20000610,1002937,1,3000,90,6,"both","on_sale"
20000611,1002889,1,2700,90,7,"both","on_sale"
20000612,1002847,1,3400,90,5,"both","on_sale"
20000613,1002976,1,2900,90,7,"both","on_sale"
20000614,1002844,1,2500,90,6,"both","on_sale"
20000615,1002834,1,2800,90,6,"both","on_sale"
20000616,1003009,1,2800,90,7,"both","on_sale"
20000617,1002973,1,3000,90,7,"both","on_sale"
20000618,1002870,1,2600,90,7,"both","on_sale"
20000619,1003014,1,2800,90,7,"both","on_sale"
20000620,1003015,1,2800,90,7,"both","on_sale"
20000621,1000031,1,1500,90,9,"both",""
20000622,1001046,1,1500,90,9,"both",""
20000623,1000030,1,1500,90,9,"both",""
20000624,1001045,1,1500,90,9,"both",""
20000625,1000032,1,1500,90,9,"both",""
20000626,1001047,1,1500,90,9,"both",""
20000627,1003049,1,3600,90,7,"both","on_sale"
20000628,1002835,1,2800,90,6,"both","on_sale"
20000629,1003044,1,4000,90,7,"both","on_sale"
20000630,1002836,1,2800,90,6,"both","on_sale"
20000631,1000009,1,300,90,7,"both",""
20000632,1000011,1,300,90,7,"both",""
20000633,1000012,1,300,90,7,"both",""
20000634,1002679,1,2000,90,7,"both",""
20000635,1002598,1,1800,90,7,"both",""
20000636,1001036,1,1700,90,9,"both",""
20000637,1000026,1,1700,90,9,"both",""
20000638,1001048,1,2000,90,9,"both",""
20000639,1001049,1,2000,90,9,"both",""
20000640,1002969,1,2600,90,12,"both","on_sale"
20000641,1001055,1,3000,90,6,"both","on_sale"
20000642,1002974,1,2900,90,12,"both","on_sale"
20000643,1003013,1,2800,90,12,"both","on_sale"
20000644,1003047,1,2500,90,12,"both",""
20000645,1002962,1,2700,90,12,"both","on_sale"
20000646,1002960,1,3000,90,12,"both","on_sale"
20000647,1003008,1,3100,90,12,"both","on_sale"
20000648,1003050,1,2500,90,12,"both","on_sale"
20000649,1002754,1,2700,90,12,"both","on_sale"
20000650,1002885,1,3100,90,12,"both","on_sale"
20000651,1003052,1,3300,90,12,"both","on_sale"
20000652,1002665,1,3100,90,12,"both",""
20000653,1003051,1,2900,90,12,"both","on_sale"
20000654,1003057,1,3100,90,12,"both","on_sale"
20100000,1012029,1,2700,90,7,"both","on_sale"
20100001,1012007,1,2700,90,7,"both",""
20100002,1012005,1,2700,90,6,"both","on_sale"
20100003,1011002,1,2700,90,5,"both","on_sale"
20100004,1012028,1,2400,90,10,"both","on_sale"
20100005,1012000,1,2700,90,7,"both","on_sale"
20100006,1011003,1,100,90,9,"both",""
20100007,1011003,1,2400,90,6,"both","on_sale"
20100008,1012006,1,2900,90,9,"both","on_sale"
20100009,1032029,1,3300,90,6,"both","on_sale"
20100010,1010001,1,2400,90,6,"both","on_sale"
20100011,1012033,1,1300,90,6,"both",""
20100012,1012034,1,1300,90,6,"both",""
20100013,1012035,1,1300,90,6,"both",""
20100014,1012036,1,1300,90,6,"both",""
20100015,1012037,1,1300,90,6,"both",""
20100016,1012038,1,1300,90,6,"both",""
20100017,1012039,1,1300,90,6,"both",""
20100018,1012041,1,1300,90,6,"both",""
20100019,1012042,1,1300,90,6,"both",""
20100020,1012043,1,1300,90,6,"both",""
20100021,1012024,1,2700,90,8,"both","on_sale"
20100022,1032024,1,2700,90,9,"both","on_sale"
20100023,1012001,1,2100,90,6,"both","on_sale"
20100024,1010003,1,2100,90,6,"both","on_sale"
20100025,1012027,1,3300,90,8,"both","on_sale"
20100026,1012030,1,2700,90,7,"both","on_sale"
20100027,1012008,1,2700,90,6,"both","on_sale"
20100028,1012026,1,3000,90,6,"both","on_sale"
20100029,1012026,1,2700,90,9,"both",""
20100030,1012009,1,2700,90,6,"both","on_sale"
20100031,1012051,1,2500,90,7,"both","on_sale"
20100032,1012050,1,2100,90,7,"both","on_sale"
20100033,1012050,1,1800,90,9,"both",""
20100034,1012049,1,2300,90,7,"both","on_sale"
20100035,1010002,1,2700,90,8,"both","on_sale"
20100036,1011000,1,2700,90,7,"both","on_sale"
20100037,1011000,1,2400,90,9,"both",""
20100038,1011001,1,2700,90,7,"both","on_sale"
20100039,1011001,1,2400,90,9,"both",""
20100040,1012032,1,1800,90,7,"both","on_sale"
20100041,1011002,1,2300,90,9,"both",""
20100042,1012009,1,2300,90,9,"both",""
20100043,1012054,1,2200,90,6,"both","on_sale"
20100044,1012053,1,2200,90,6,"both","on_sale"
20100045,1010000,1,2600,90,6,"both","on_sale"
20100046,1012031,1,1800,90,7,"both","on_sale"
20100047,1012052,1,2400,90,6,"both","on_sale"
20100048,1012047,1,2300,90,6,"both","on_sale"
20100049,1012055,1,2000,90,11,"both","on_sale"
20100050,1012021,1,2500,90,7,"both","on_sale"
20100051,1012022,1,2500,90,7,"both","on_sale"
20100052,1012023,1,2500,90,7,"both","on_sale"
20100053,1012056,1,2300,90,6,"both","on_sale"
20100054,1012075,1,2500,90,7,"both","on_sale"
20100055,1012050,1,1500,90,9,"both",""
20100056,1011000,1,500,90,9,"both",""
20100057,1011001,1,400,90,9,"both",""
20100058,1012026,1,1500,90,9,"both",""
20100059,1012082,1,2400,90,7,"both","on_sale"
20100060,1012083,1,2500,90,7,"both","on_sale"
20100061,1012080,1,2400,90,7,"both","on_sale"
20100062,1032054,1,2400,90,7,"both","on_sale"
20100063,1032053,1,2400,90,7,"both","on_sale"
20100064,1032052,1,2400,90,7,"both","on_sale"
20100065,1012085,1,2400,90,7,"both","on_sale"
20100066,1032036,1,2300,90,7,"both","on_sale"
20100067,1012048,1,2600,90,7,"both","on_sale"
20100068,1012025,1,2700,90,7,"both","on_sale"
20100069,1032051,1,2500,90,7,"both","on_sale"
20100070,1012090,1,2500,90,7,"both","on_sale"
20100071,1012062,1,2400,90,7,"both","on_sale"
20100072,1012063,1,2500,90,7,"both","on_sale"
20100073,1012105,1,2400,90,7,"both",""
20100074,1012097,1,2500,90,7,"both","on_sale"
20100075,1012002,1,2400,90,7,"both","on_sale"
20100076,1012096,1,2400,90,7,"both","on_sale"
20100077,1012034,1,1800,90,7,"both","on_sale"
20100078,1012035,1,1800,90,7,"both","on_sale"
20100079,1012036,1,1800,90,7,"both","on_sale"
20100080,1012037,1,1800,90,7,"both","on_sale"
20100081,1012038,1,1800,90,7,"both","on_sale"
20100082,1012039,1,1800,90,7,"both","on_sale"
20100083,1012112,1,1800,90,7,"both","on_sale"
20100084,1012113,1,1800,90,7,"both","on_sale"
20100085,1012114,1,1800,90,7,"both","on_sale"
20100086,1012121,1,1800,90,7,"both","on_sale"
20100087,1012122,1,1800,90,7,"both","on_sale"
20100088,1012123,1,1800,90,7,"both","on_sale"
20100089,1012124,1,1800,90,7,"both","on_sale"
20100090,1012125,1,1800,90,7,"both","on_sale"
20100091,1012126,1,1800,90,7,"both","on_sale"
20100092,1012127,1,1800,90,7,"both","on_sale"
20100093,1012128,1,1800,90,7,"both","on_sale"
20100094,1012041,1,1800,90,7,"both","on_sale"
20100095,1012129,1,1800,90,7,"both","on_sale"
20100096,1012042,1,1800,90,7,"both","on_sale"
20100097,1012100,1,2500,90,7,"both","on_sale"
20100098,1012074,1,2400,90,8,"both","on_sale"
20100099,1032071,1,2200,90,7,"both","on_sale"
20100100,1012104,1,2500,90,10,"both",""
20100101,1012099,1,2500,90,7,"both","on_sale"
20100102,1002837,1,3100,90,7,"both","on_sale"
20100103,1012134,1,2400,90,7,"both","on_sale"
20100104,1032072,1,2400,90,7,"both","on_sale"
20100105,1012057,1,2500,90,7,"both","on_sale"
20100106,1012006,1,2900,30,8,"both",""
20100107,1012081,1,2400,90,13,"both",""
20100108,1012137,1,2300,90,7,"both","on_sale"
20100109,1012105,1,2000,90,7,"both","on_sale"
20100110,1012147,1,3000,90,7,"both","on_sale"
20100111,1012074,1,500,10,11,"both",""
20100112,1012027,1,600,10,11,"both",""
20100113,1012083,1,300,3,11,"both",""
20100114,1012137,1,300,3,11,"both",""
20100115,1032073,1,2400,90,7,"both","on_sale"
20100116,1012166,1,2100,90,7,"both","on_sale"
20100117,1012165,1,1500,90,7,"both","on_sale"
20100118,1032074,1,2400,90,7,"both","on_sale"
20100119,1032063,1,2100,90,12,"both","on_sale"
20100120,1012180,1,2400,90,12,"both","on_sale"
20200000,1022001,1,300,14,7,"both",""
20200001,1022015,1,300,14,7,"both",""
20200002,1022029,1,300,14,9,"both",""
20200003,1022001,1,3700,90,7,"both","on_sale"
20200004,1022015,1,4000,90,8,"both","on_sale"
20200005,1022029,1,4500,90,6,"both","on_sale"
20200006,1022002,1,3700,90,6,"both","on_sale"
20200007,1022014,1,4000,90,8,"both","on_sale"
20200008,1022016,1,4000,90,6,"both","on_sale"
20200009,1022004,1,2000,90,8,"both","on_sale"
20200010,1022000,1,3700,90,6,"both","on_sale"
20200011,1022003,1,3700,90,6,"both","on_sale"
20200012,1022017,1,4000,90,6,"both",""
20200013,1022005,1,3500,90,6,"both","on_sale"
20200014,1022006,1,3500,90,6,"both","on_sale"
20200015,1022007,1,3500,90,6,"both","on_sale"
20200016,1022008,1,3500,90,6,"both","on_sale"
20200017,1022020,1,4000,90,6,"both","on_sale"
20200018,1022025,1,3700,90,6,"both",""
20200019,1022026,1,3700,90,6,"both",""
20200020,1022028,1,4500,90,6,"both","on_sale"
20200021,1022024,1,3700,90,7,"both","on_sale"
20200022,1022023,1,3700,90,6,"both","on_sale"
20200023,1022025,1,1900,90,8,"both",""
20200024,1022026,1,1900,90,8,"both",""
20200025,1022008,1,1500,90,8,"both",""
20200026,1022017,1,2700,90,8,"both",""
20200027,1022041,1,4000,90,6,"both","on_sale"
20200028,1022027,1,3700,90,6,"both","on_sale"
20200029,1020000,1,3900,90,6,"both",""
20200030,1021000,1,3900,90,6,"both","on_sale"
20200031,1022031,1,3900,90,6,"both","on_sale"
20200032,1022032,1,3900,90,6,"both",""
20200033,1022035,1,3900,90,7,"both","on_sale"
20200034,1022036,1,3900,90,6,"both","on_sale"
20200035,1022042,1,4700,90,7,"both","on_sale"
20200036,1022043,1,4500,90,9,"both","on_sale"
20200037,1022021,1,4100,90,6,"both",""
20200038,1022022,1,4100,90,6,"both",""
20200039,1022040,1,3500,90,6,"both","on_sale"
20200040,1022044,1,4200,90,8,"both","on_sale"
20200041,1022038,1,3500,90,6,"both",""
20200042,1022039,1,3500,90,6,"both",""
20200043,1022034,1,4200,90,6,"both","on_sale"
20200044,1022033,1,4000,90,6,"both","on_sale"
20200045,1022053,1,4100,90,6,"both","on_sale"
20200046,1022014,1,500,90,6,"both",""
20200047,1022017,1,500,90,7,"both",""
20200048,1022037,1,2800,90,11,"both","on_sale"
20200049,1022052,1,3500,90,6,"both","on_sale"
20200050,1022054,1,4200,90,6,"both","on_sale"
20200051,1022018,1,4200,90,6,"both","on_sale"
20200052,1022030,1,3700,90,6,"both","on_sale"
20200053,1022045,1,2200,90,7,"both","on_sale"
20200054,1022046,1,2400,90,7,"both","on_sale"
20200055,1022047,1,2400,90,7,"both","on_sale"
20200056,1022010,1,2900,90,7,"both",""
20200057,1022011,1,2900,90,7,"both",""
20200058,1022012,1,2900,90,7,"both","on_sale"
20200059,1022013,1,2900,90,7,"both","on_sale"
20200060,1022057,1,4000,90,7,"both","on_sale"
20200061,1022055,1,3800,90,7,"both","on_sale"
20200062,1022056,1,4000,90,7,"both","on_sale"
20200063,1022059,1,4100,90,7,"both","on_sale"
20200064,1022063,1,4000,90,7,"both","on_sale"
20200065,1022064,1,3900,90,7,"both","on_sale"
20200066,1022066,1,4100,90,7,"both","on_sale"
20200067,1022071,1,3800,90,7,"both","on_sale"
20200068,1022050,1,3400,90,9,"both","on_sale"
20200069,1022069,1,3800,90,7,"both","on_sale"
20200070,1022049,1,3500,90,7,"both","on_sale"
20200071,1022081,1,3400,90,7,"both","on_sale"
20200072,1022062,1,3800,90,10,"both","on_sale"
20200073,1022061,1,3600,90,7,"both","on_sale"
20200074,1022074,1,3400,90,7,"both","on_sale"
20200075,1022072,1,3800,90,7,"both","on_sale"
20200076,1022070,1,3800,90,7,"both","on_sale"
20200077,1022051,1,3600,90,7,"both",""
20200078,1022011,1,1100,90,13,"both",""
20200079,1022038,1,1300,90,13,"both",""
20200080,1022039,1,1300,90,13,"both",""
20200081,1022010,1,1100,90,13,"both",""
20200082,1022075,1,3000,90,7,"both","on_sale"
20200083,1022079,1,2800,90,14,"both",""
20200084,1022014,1,800,10,11,"both",""
20200085,1022043,1,900,10,11,"both",""
20200086,1022061,1,400,3,11,"both",""
20200087,1022044,1,500,3,11,"both",""
20200088,1022084,1,3000,90,7,"both","on_sale"
20200089,1022087,1,3000,90,7,"both","on_sale"
20200090,1022083,1,3000,90,7,"both","on_sale"
20200091,1022086,1,3000,90,6,"both","on_sale"
20200092,1022085,1,3000,90,6,"both","on_sale"
20200093,1022095,1,3000,90,7,"both","on_sale"
20200094,1022104,1,3300,90,12,"both","on_sale"
20200095,1022102,1,3200,90,12,"both","on_sale"
20200096,1022065,1,3500,90,12,"both","on_sale"
20300000,1050041,1,300,14,8,"both",""
20300001,1050050,1,300,14,8,"both",""
20300002,1051028,1,300,14,8,"both",""
20300003,1052001,1,300,14,8,"both",""
20300004,1052012,1,300,14,8,"both",""
20300005,1051002,1,300,14,9,"female",""
20300006,1050017,1,300,14,9,"male",""
20300007,1051048,1,300,14,9,"female",""
20300008,1050041,1,3000,90,7,"male",""
20300009,1050050,1,3000,90,9,"male","on_sale"
20300010,1051028,1,3500,90,4,"female","on_sale"
20300011,1052001,1,4200,90,5,"both","on_sale"
20300012,1052012,1,4500,90,5,"both",""
20300013,1051002,1,4000,90,7,"female","on_sale"
20300014,1050017,1,4000,90,4,"male",""
20300015,1051048,1,4000,90,7,"female","on_sale"
20300016,1051029,1,3500,90,5,"female","on_sale"
20300017,1051075,1,3500,90,5,"female",""
20300018,1052000,1,4200,90,5,"both",""
20300019,1052002,1,4200,90,5,"both",""
20300020,1052009,1,4500,90,5,"both",""
20300021,1052010,1,4500,90,5,"both","on_sale"
20300022,1052011,1,4500,90,5,"both",""
20300023,1052025,1,4600,90,5,"both","on_sale"
20300024,1051040,1,4800,90,6,"female","on_sale"
20300025,1051070,1,3000,90,5,"female",""
20300026,1052014,1,3500,90,7,"both","on_sale"
20300027,1052017,1,3500,90,4,"both",""
20300028,1052018,1,3500,90,4,"both",""
20300029,1052019,1,3500,90,4,"both",""
20300030,1050012,1,3700,90,4,"male","on_sale"
20300031,1050013,1,3700,90,4,"male",""
20300032,1050014,1,3700,90,4,"male",""
20300033,1050015,1,3700,90,4,"male",""
