_id,"flags","shuffleName","defaultMusic",minLevel,timeLimit,regenRate,traction,topx,topy,bottomx,bottomy,returnMap,forcedReturnMap,fieldType,fieldLimitations,decreaseHp,damagePerSecond,protectItem,shipKind,mobRate,link
922010800,"","","Bgm07/Fantasia",0,0,1,1.000000000000000,-400,-1000,400,660,922010000,922010000,"","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,mount,no_clue4,no_clue7",0,0,0,-1,4.99999761581,0
922010900,"","","Bgm09/TheyMenacingYou",0,0,1,1.000000000000000,-440,-300,1380,300,922010000,922010000,"","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,0
922011000,"","","Bgm07/Fantasia",0,0,1,1.000000000000000,-400,-3300,400,1650,922011100,922011100,"","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,mount,no_clue4,no_clue7",0,0,0,-1,4.99999761581,0
922011100,"","","Bgm07/Fantasia",0,0,1,1.000000000000000,-400,-1650,400,0,922010000,922010000,"","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,mount,no_clue4",0,0,0,-1,4.99999761581,0
922020000,"","","Bgm10/TheWayGrotesque",0,0,1,1.000000000000000,0,0,0,0,220000000,220070400,"no_clue1,no_clue4","movement_skills,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,1.00000000000,0
922020100,"","","Bgm10/TheWayGrotesque",0,0,1,1.000000000000000,0,0,0,0,220000000,220050300,"","mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,0.69999992847,0
922020200,"","","Bgm06/FantasticThinking",0,0,1,1.000000000000000,-400,-300,400,300,220000000,220010001,"","movement_skills,mount,no_clue4",0,0,0,-1,1.20000004768,0
922020300,"","","Bgm07/WhereverYouAre",15,0,1,1.000000000000000,-960,-835,286,-235,220000000,220080000,"","mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,no_clue4,no_clue7",0,0,0,-1,4.99999761581,0
922200000,"","","Bgm11/DarkMountain",0,0,1,1.000000000000000,-719,-872,628,280,222000000,222010200,"","mystic_door,regular_exp_loss,vip_rock,no_clue4",0,0,0,-1,1.30000007153,0
922210000,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-711,-1016,624,510,922210300,922210300,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,5.99999666214,0
922210100,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-711,-1016,624,510,922210300,922210300,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,5.99999666214,0
922210200,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-711,-1016,624,510,922210300,922210300,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,5.99999666214,0
922210300,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,0,0,0,0,922210300,922210300,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,1.00000000000,0
922210400,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-711,-1016,624,510,922210300,922210300,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,5.99999666214,0
922210500,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-711,-1016,624,510,922210300,922210300,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,5.99999666214,0
922210600,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-711,-1016,624,510,922210300,922210300,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,5.99999666214,0
922210700,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-711,-1016,624,510,922210300,922210300,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,5.99999666214,0
922210800,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-711,-1016,624,510,922210300,922210300,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,5.99999666214,0
922210900,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-711,-1016,624,510,922210300,922210300,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,5.99999666214,0
922211000,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-711,-1016,624,510,922210300,922210300,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,5.99999666214,0
922211100,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-711,-1016,624,510,922210300,922210300,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,5.99999666214,0
922211200,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-711,-1016,624,510,922210300,922210300,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,5.99999666214,0
922211300,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-711,-1016,624,510,922210300,922210300,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,5.99999666214,0
922211400,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-711,-1016,624,510,922210300,922210300,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,5.99999666214,0
922211500,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-711,-1016,624,510,922210300,922210300,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,5.99999666214,0
922211600,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-711,-1016,624,510,922210300,922210300,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,5.99999666214,0
922211700,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-711,-1016,624,510,922210300,922210300,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,5.99999666214,0
922211800,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-711,-1016,624,510,922210300,922210300,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,5.99999666214,0
922211900,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-711,-1016,624,510,922210300,922210300,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,5.99999666214,0
922212000,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-711,-1016,624,510,922210300,922210300,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,5.99999666214,0
922212100,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-711,-1016,624,510,922210300,922210300,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,5.99999666214,0
922212200,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-711,-1016,624,510,922210300,922210300,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,5.99999666214,0
922212300,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-711,-1016,624,510,922210300,922210300,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,5.99999666214,0
922212400,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-711,-1016,624,510,922210300,922210300,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,5.99999666214,0
922212500,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-711,-1016,624,510,922210300,922210300,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,5.99999666214,0
922212600,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-711,-1016,624,510,922210300,922210300,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,5.99999666214,0
922212700,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-711,-1016,624,510,922210300,922210300,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,5.99999666214,0
922212800,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-711,-1016,624,510,922210300,922210300,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,5.99999666214,0
922212900,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-711,-1016,624,510,922210300,922210300,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,5.99999666214,0
922213000,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-711,-1016,624,510,922210300,922210300,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,5.99999666214,0
922220000,"","","Bgm11/DarkMountain",0,0,1,1.000000000000000,-360,-1000,2880,340,222000000,999999999,"","mystic_door,no_clue1",0,0,0,-1,1.00000000000,0
922230000,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-718,-1080,479,300,922230000,922230000,"","movement_skills,summoning_bag,mystic_door,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,0
922230001,"town,swim","","Bgm11/DownTown",0,0,1,1.000000000000000,-390,-540,410,455,922230000,922230000,"","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,0
922230002,"swim","","Bgm11/DownTown",0,0,1,1.000000000000000,-449,-670,748,925,922230000,922230000,"","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,0
922230100,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-410,-1800,494,344,922230000,922230000,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7,unused2",0,0,0,-1,1.00000000000,0
922230101,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-410,-1800,494,344,922230000,922230000,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7,unused2",0,0,0,-1,1.00000000000,0
922230102,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-410,-1800,494,344,922230000,922230000,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7,unused2",0,0,0,-1,1.00000000000,0
922230103,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-410,-1800,494,344,922230000,922230000,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7,unused2",0,0,0,-1,1.00000000000,0
922230104,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-410,-1800,494,344,922230000,922230000,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7,unused2",0,0,0,-1,1.00000000000,0
922230105,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-410,-1800,494,344,922230000,922230000,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7,unused2",0,0,0,-1,1.00000000000,0
922230106,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-410,-1800,494,344,922230000,922230000,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7,unused2",0,0,0,-1,1.00000000000,0
922230200,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-410,-7900,494,344,922230000,922230000,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7,unused2",0,0,0,-1,1.00000000000,0
922230201,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-410,-7900,494,344,922230000,922230000,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7,unused2",0,0,0,-1,1.00000000000,0
922230202,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-410,-7900,494,344,922230000,922230000,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7,unused2",0,0,0,-1,1.00000000000,0
922230203,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-410,-7900,494,344,922230000,922230000,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7,unused2",0,0,0,-1,1.00000000000,0
922230204,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-410,-7900,494,344,922230000,922230000,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7,unused2",0,0,0,-1,1.00000000000,0
922230205,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-410,-7900,494,344,922230000,922230000,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7,unused2",0,0,0,-1,1.00000000000,0
922230206,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-410,-7900,494,344,922230000,922230000,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7,unused2",0,0,0,-1,1.00000000000,0
922230300,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,0,0,0,0,922230000,922230000,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7,unused2",0,0,0,-1,1.00000000000,0
922230301,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,0,0,0,0,922230000,922230000,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7,unused2",0,0,0,-1,1.00000000000,0
922230302,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,0,0,0,0,922230000,922230000,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7,unused2",0,0,0,-1,1.00000000000,0
922230303,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,0,0,0,0,922230000,922230000,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7,unused2",0,0,0,-1,1.00000000000,0
922230304,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,0,0,0,0,922230000,922230000,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7,unused2",0,0,0,-1,1.00000000000,0
922230305,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,0,0,0,0,922230000,922230000,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7,unused2",0,0,0,-1,1.00000000000,0
922230306,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,0,0,0,0,922230000,922230000,"","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7,unused2",0,0,0,-1,1.00000000000,0
922231000,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-719,-9300,629,540,922231000,922231000,"","mystic_door,regular_exp_loss,vip_rock,minigames,no_clue4,no_clue7,unused2",0,0,0,-1,1.00000000000,0
922231001,"town","","Bgm11/DownTown",0,0,1,1.000000000000000,-719,-9300,629,540,922231001,922231001,"","mystic_door,regular_exp_loss,vip_rock,minigames,no_clue4,no_clue7,unused2",0,0,0,-1,1.00000000000,0
922240000,"","","Bgm08/LetsHuntAliens",0,0,1,1.000000000000000,-90,-60,9630,874,922240200,922240200,"no_clue3,no_clue5","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,no_clue1,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,1.00000000000,0
922240001,"","","Bgm08/LetsHuntAliens",0,0,1,1.000000000000000,-90,-60,9630,874,922240200,922240200,"no_clue3,no_clue5","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,no_clue1,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,1.00000000000,922240000
922240002,"","","Bgm08/LetsHuntAliens",0,0,1,1.000000000000000,-90,-60,9630,874,922240200,922240200,"no_clue3,no_clue5","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,no_clue1,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,1.00000000000,922240000
922240003,"","","Bgm08/LetsHuntAliens",0,0,1,1.000000000000000,-90,-60,9630,874,922240200,922240200,"no_clue3,no_clue5","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,no_clue1,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,1.00000000000,922240000
922240004,"","","Bgm08/LetsHuntAliens",0,0,1,1.000000000000000,-90,-60,9630,874,922240200,922240200,"no_clue3,no_clue5","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,no_clue1,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,1.00000000000,922240000
922240005,"","","Bgm08/LetsHuntAliens",0,0,1,1.000000000000000,-90,-60,9630,874,922240200,922240200,"no_clue3,no_clue5","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,no_clue1,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,1.00000000000,922240000
922240006,"","","Bgm08/LetsHuntAliens",0,0,1,1.000000000000000,-90,-60,9630,874,922240200,922240200,"no_clue3,no_clue5","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,no_clue1,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,1.00000000000,922240000
922240007,"","","Bgm08/LetsHuntAliens",0,0,1,1.000000000000000,-90,-60,9630,874,922240200,922240200,"no_clue3,no_clue5","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,no_clue1,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,1.00000000000,922240000
922240008,"","","Bgm08/LetsHuntAliens",0,0,1,1.000000000000000,-90,-60,9630,874,922240200,922240200,"no_clue3,no_clue5","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,no_clue1,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,1.00000000000,922240000
922240009,"","","Bgm08/LetsHuntAliens",0,0,1,1.000000000000000,-90,-60,9630,874,922240200,922240200,"no_clue3,no_clue5","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,no_clue1,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,1.00000000000,922240000
922240010,"","","Bgm08/LetsHuntAliens",0,0,1,1.000000000000000,-90,-60,9630,874,922240200,922240200,"no_clue3,no_clue5","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,no_clue1,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,1.00000000000,922240000
922240011,"","","Bgm08/LetsHuntAliens",0,0,1,1.000000000000000,-90,-60,9630,874,922240200,922240200,"no_clue3,no_clue5","movement_skills,summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,no_clue1,mount,no_clue4,drop_down,no_clue7",0,0,0,-1,1.00000000000,922240000
