mobid,mob_level,"flags",hp,mp,hp_recovery,mp_recovery,explode_hp,experience,link,summon_type,knockback,fixed_damage,death_buff,death_after,traction,damaged_by_skill_only,damaged_by_mob_only,drop_item_period,hp_bar_color,hp_bar_bg_color,carnival_points,physical_attack,physical_defense,magical_attack,magical_defense,accuracy,avoidability,speed,chase_speed,"ice_modifier","fire_modifier","poison_modifier","lightning_modifier","holy_modifier","nonelemental_modifier"
9303005,26,"auto_aggro",3000,100,100,10,0,0,0,1,1,0,0,0,10.0,0,0,0,0,0,0,20,0,20,0,12,2,-30,-30,"normal","normal","normal","normal","normal","normal"
9303006,26,"",3000,100,0,0,0,0,0,1,1,0,0,0,10.0,0,0,0,0,0,0,20,0,20,0,12,2,-50,-50,"normal","normal","normal","normal","normal","normal"
9303007,26,"auto_aggro",3000,100,100,10,0,0,0,1,1,0,0,0,10.0,0,0,0,0,0,0,20,0,20,0,12,2,-40,-40,"normal","normal","normal","normal","normal","normal"
9303008,26,"auto_aggro",3000,100,100,10,0,0,0,1,1,0,0,0,10.0,0,0,0,0,0,0,20,0,20,0,12,2,-40,-40,"normal","normal","normal","normal","normal","normal"
9303009,51,"auto_aggro",5000,100,100,10,0,0,0,1,1,0,0,0,10.0,0,0,0,0,0,0,20,0,20,0,12,2,-30,-30,"normal","normal","normal","normal","normal","normal"
9303010,51,"",5000,100,100,10,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,20,0,20,0,12,2,-20,-20,"normal","normal","normal","normal","normal","normal"
9303011,51,"auto_aggro",5000,100,0,0,0,0,0,1,1,0,0,0,10.0,0,0,0,0,0,0,20,0,20,0,12,0,-60,-60,"normal","normal","normal","normal","normal","normal"
9303012,51,"auto_aggro",5000,100,100,10,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,20,0,20,0,12,2,-20,-20,"normal","normal","normal","normal","normal","normal"
9303013,81,"flying",10000,100,100,10,0,0,0,0,1,0,0,0,10.0,0,0,0,0,0,0,20,0,20,0,12,2,0,0,"normal","normal","normal","normal","normal","normal"
9303014,81,"auto_aggro",10000,100,100,10,0,0,0,1,1,0,0,0,10.0,0,0,0,0,0,0,20,0,20,0,12,2,0,0,"normal","normal","normal","normal","normal","normal"
9303015,81,"auto_aggro",10000,100,100,5,0,0,0,1,1,0,0,0,10.0,0,0,0,0,0,0,20,0,20,0,12,2,-50,-50,"normal","normal","normal","normal","normal","normal"
9303016,81,"auto_aggro",10000,1000,100,10,0,0,0,1,3000,0,0,0,10.0,0,0,0,0,0,0,20,0,20,0,12,2,-20,-20,"normal","normal","normal","normal","normal","normal"
9400000,25,"flying",550,20,0,0,0,42,0,1,30,0,0,0,10.0,0,0,0,0,0,0,90,30,0,30,50,10,0,0,"normal","normal","normal","weak","normal","normal"
9400001,30,"",900,50,0,0,0,55,0,1,1,0,0,0,10.0,0,0,0,0,0,0,95,85,105,65,65,12,-10,-10,"weak","normal","normal","normal","normal","normal"
9400002,30,"",920,50,0,0,0,55,0,1,1,0,0,0,10.0,0,0,0,0,0,0,98,80,0,70,60,12,20,20,"normal","weak","normal","normal","normal","normal"
9400003,60,"undead,flying",7100,100,0,0,0,220,0,1,500,0,0,0,10.0,0,0,0,0,0,0,165,200,0,220,160,25,0,0,"weak","weak","normal","normal","weak","normal"
9400004,45,"",2600,60,0,0,0,110,0,1,200,0,0,0,10.0,0,0,0,0,0,0,145,125,0,175,180,20,10,10,"normal","normal","normal","weak","normal","normal"
9400005,15,"",275,100,0,5,0,30,0,1,100,0,0,0,10.0,0,0,0,0,0,0,88,22,0,0,50,9,15,15,"normal","weak","strong","normal","normal","normal"
9400006,30,"",1050,140,0,5,0,60,0,1,100,0,0,0,10.0,0,0,0,0,0,0,115,120,0,105,82,17,15,15,"strong","normal","normal","weak","normal","normal"
9400007,45,"",2900,170,0,5,0,120,0,1,100,0,0,0,10.0,0,0,0,0,0,0,150,100,225,225,100,28,20,20,"normal","strong","weak","normal","normal","normal"
9400008,65,"",7980,220,0,5,0,325,0,1,100,0,0,0,10.0,0,0,0,0,0,0,180,270,220,250,145,32,30,30,"weak","normal","normal","strong","normal","normal"
9400009,200,"invincible",99999,0,0,0,0,0,9400000,1,9999,0,0,0,10.0,0,0,0,0,0,0,80,999,0,999,999,999,30,30,"normal","normal","normal","normal","normal","normal"
9400010,200,"invincible",99999,0,0,0,0,0,9400001,1,9999,0,0,0,10.0,0,0,0,0,0,0,100,999,0,999,999,999,0,0,"normal","normal","normal","normal","normal","normal"
9400011,40,"undead",1920,50,0,0,0,93,0,1,1,0,0,0,10.0,0,0,0,0,0,0,120,140,145,160,150,25,0,0,"weak","strong","normal","normal","normal","normal"
9400012,60,"",7100,150,0,0,0,220,0,1,500,0,0,0,10.0,0,0,0,0,0,0,190,200,250,230,190,22,5,5,"strong","weak","normal","normal","normal","normal"
9400013,100,"undead",68000,350,50,0,0,3200,0,1,300,0,0,0,10.0,0,0,0,0,0,0,480,810,540,580,210,34,45,45,"normal","normal","immune","normal","weak","normal"
9400014,115,"boss",35000000,10000000,0,0,0,1780000,0,1,1000,0,0,0,10.0,0,0,0,0,0,0,1000,1400,800,1300,250,39,60,60,"normal","normal","normal","weak","normal","normal"
9400100,45,"",2800,50,0,0,0,130,0,1,250,0,0,0,10.0,0,0,0,0,0,0,140,145,0,125,140,22,15,15,"normal","weak","weak","normal","normal","normal"
9400101,47,"",2800,50,0,0,0,139,0,1,250,0,0,0,10.0,0,0,0,0,0,0,150,140,0,110,143,18,10,10,"normal","weak","weak","normal","normal","normal"
9400102,50,"",3100,50,0,0,0,148,0,1,250,0,0,0,10.0,0,0,0,0,0,0,150,185,0,170,148,20,0,0,"normal","weak","weak","normal","normal","normal"
9400103,72,"",15100,200,0,0,0,465,0,1,250,0,0,0,10.0,0,0,0,0,0,0,270,320,315,205,170,18,10,10,"weak","weak","normal","normal","weak","normal"
9400110,62,"",10000,50,0,0,0,310,0,1,1000,0,0,0,10.0,0,0,0,0,0,0,190,210,0,175,165,26,10,10,"normal","weak","weak","normal","normal","normal"
9400111,64,"",9000,350,0,0,0,320,0,1,1000,0,0,0,10.0,0,0,0,0,0,0,160,190,200,200,150,24,5,5,"normal","weak","weak","normal","normal","normal"
9400112,152,"boss",400000000,5000,0,0,0,13800000,0,1,250,0,0,0,10.0,0,0,0,0,0,0,1450,3600,0,1300,300,40,30,30,"normal","weak","immune","normal","normal","normal"
9400113,155,"boss,auto_aggro",500000000,50000,0,0,0,10500000,0,1,250,0,0,0,10.0,0,0,0,0,0,0,1300,3100,1200,2000,310,50,0,0,"weak","normal","normal","normal","normal","normal"
9400114,50,"",50000,300,0,3,0,1500,0,1,10,0,0,0,10.0,0,0,0,0,0,0,120,50,100,10,350,5,0,0,"normal","normal","normal","normal","normal","normal"
9400120,95,"boss",85000,350,100,5,0,5500,0,1,1000,0,0,0,10.0,0,0,0,0,0,0,750,720,600,680,175,35,15,15,"normal","weak","normal","weak","normal","normal"
9400121,130,"boss,auto_aggro",75000000,10000,0,0,0,3900000,0,1,1000,0,0,0,10.0,0,0,0,0,0,0,1200,3000,830,1250,280,43,60,60,"normal","normal","normal","weak","weak","normal"
9400122,95,"boss",85000,350,100,5,0,5500,0,1,1000,0,0,0,10.0,0,0,0,0,0,0,750,720,600,680,175,35,15,15,"normal","weak","normal","weak","normal","normal"
9400200,55,"flying",4200,90,0,0,0,1,5300100,1,500,0,0,0,10.0,0,0,0,0,0,0,170,100,0,200,150,20,0,0,"normal","normal","normal","normal","weak","normal"
9400201,62,"",5500,100,0,0,0,1,6230100,1,1500,0,0,0,10.0,0,0,0,0,0,0,210,180,0,130,100,20,30,30,"normal","normal","normal","normal","normal","normal"
9400202,1,"",100,35,0,0,0,1,0,1,1,0,0,0,10.0,0,0,0,0,0,0,1,400,1,400,35,1,45,45,"normal","normal","normal","normal","normal","normal"
9400203,40,"",800,100,0,0,0,20000,0,1,1,0,0,0,10.0,0,0,0,0,0,0,50,800,0,800,75,18,55,55,"normal","normal","normal","normal","normal","normal"
9400204,55,"",6000,100,0,0,0,240,0,1,1,0,0,0,10.0,0,0,0,0,0,0,210,200,190,220,150,25,35,35,"weak","normal","normal","normal","normal","normal"
9400205,90,"boss",200000,190,100,5,0,10000,0,0,1000,0,0,0,10.0,0,0,0,0,0,0,450,810,540,520,220,64,-20,-20,"normal","weak","normal","normal","normal","normal"
9400209,57,"undead",4500,110,0,0,0,190,5130108,1,600,0,0,0,10.0,0,0,0,0,0,0,160,170,185,180,135,25,-30,-30,"normal","normal","immune","normal","weak","normal"
9400210,57,"undead",4700,110,0,0,0,190,5130107,1,800,0,0,0,10.0,0,0,0,0,0,0,170,170,185,180,135,23,-50,-50,"normal","normal","immune","normal","weak","normal"
9400211,58,"",4800,150,0,0,0,200,5130102,1,1500,0,0,0,10.0,0,0,0,0,0,0,200,155,0,200,100,18,-50,-50,"normal","normal","normal","normal","weak","normal"
9400212,55,"",4000,120,0,0,0,170,5130101,1,1000,0,0,0,10.0,0,0,0,0,0,0,185,135,0,100,85,15,-70,-70,"normal","normal","normal","normal","normal","normal"
9400213,56,"",4400,40,0,0,0,180,5130105,1,500,0,0,0,10.0,0,0,0,0,0,0,160,185,0,190,130,27,-10,-10,"normal","normal","normal","normal","weak","normal"
9400214,46,"undead",2600,70,0,0,0,115,4230115,1,300,0,0,0,10.0,0,0,0,0,0,0,135,175,160,200,155,24,-10,-10,"normal","normal","normal","normal","normal","normal"
9400215,45,"",2550,170,0,0,0,110,4230118,1,0,0,0,0,10.0,0,0,0,0,0,0,145,185,155,200,210,21,0,0,"normal","normal","normal","strong","normal","normal"
9400216,42,"flying",2300,150,0,5,0,102,4230117,0,0,0,0,0,10.0,0,0,0,0,0,0,135,165,150,180,190,20,0,0,"normal","normal","normal","normal","normal","normal"
9400217,41,"flying",1600,80,0,0,0,95,4230107,1,500,0,0,0,10.0,0,0,0,0,0,0,135,100,0,110,160,28,0,0,"normal","normal","normal","normal","normal","normal"
9400218,73,"",16000,210,30,5,0,270,7130100,1,1000,0,0,0,10.0,0,0,0,0,0,0,290,260,330,260,125,20,30,30,"normal","normal","immune","normal","normal","normal"
9400238,30,"",950,0,10,0,0,60,0,1,0,0,0,0,10.0,0,0,0,0,0,0,100,38,0,40,65,12,-45,-45,"normal","normal","normal","normal","normal","normal"
9400239,24,"",600,0,0,0,0,55,0,1,0,0,0,0,10.0,0,0,0,0,0,0,95,35,0,40,55,10,-15,-15,"normal","normal","normal","normal","normal","normal"
9400240,54,"",4400,160,0,0,0,168,0,1,400,0,0,0,10.0,0,0,0,0,0,0,155,180,0,215,150,18,-40,-40,"normal","normal","normal","normal","normal","normal"
9400241,7,"",75,40,0,0,0,15,0,1,1,0,0,0,10.0,0,0,0,0,0,0,37,5,0,20,40,0,0,0,"normal","normal","normal","normal","normal","normal"
9400242,10,"",120,45,0,0,0,20,0,1,1,0,0,0,10.0,0,0,0,0,0,0,70,10,0,30,40,2,5,5,"normal","normal","normal","normal","normal","normal"
9400243,55,"",4000,120,0,0,0,170,0,1,1000,0,0,0,10.0,0,0,0,0,0,0,180,130,0,100,80,15,-70,-70,"normal","normal","normal","normal","normal","normal"
9400244,59,"",6000,150,0,0,0,210,0,1,1100,0,0,0,10.0,0,0,0,0,0,0,200,160,190,220,100,20,-70,-70,"normal","normal","normal","normal","normal","normal"
9400245,24,"undead",500,50,0,0,0,42,0,1,1,0,0,0,10.0,0,0,0,0,0,0,95,20,0,30,50,8,0,0,"normal","normal","normal","normal","weak","normal"
9400246,22,"",300,35,0,0,0,35,0,1,1,0,0,0,10.0,0,0,0,0,0,0,90,30,0,0,55,7,-20,-20,"normal","normal","normal","normal","normal","normal"
9400247,30,"",950,0,10,0,0,60,0,1,0,0,0,0,10.0,0,0,0,0,0,0,100,38,0,40,65,12,-45,-45,"normal","normal","normal","normal","normal","normal"
9400248,24,"",600,0,0,0,0,55,0,1,0,0,0,0,10.0,0,0,0,0,0,0,95,35,0,40,55,10,-15,-15,"normal","normal","normal","normal","normal","normal"
9400249,54,"",4400,160,0,0,0,168,0,1,400,0,0,0,10.0,0,0,0,0,0,0,155,180,0,215,150,18,-40,-40,"normal","normal","normal","normal","normal","normal"
9400300,175,"boss,public_reward,explosive_reward",150000000,100000,0,0,0,17500000,0,1,5000,0,0,0,10.0,0,0,0,0,0,0,1600,5000,1350,4300,300,120,-20,-20,"normal","weak","normal","normal","normal","normal"
9400310,8,"flying",60,10,0,0,0,0,0,1,30,0,0,0,10.0,0,0,0,0,0,0,75,10,0,20,35,3,0,0,"normal","normal","normal","normal","normal","normal"
9400311,9,"flying",80,30,0,0,0,0,0,1,500,0,0,0,10.0,0,0,0,0,0,0,60,5,0,20,40,1,0,0,"normal","normal","normal","normal","normal","normal"
9400312,11,"flying",155,40,0,0,0,0,0,1,50,0,0,0,10.0,0,0,0,0,0,0,55,10,0,30,40,3,0,0,"normal","normal","normal","normal","normal","normal"
9400313,27,"flying",700,40,0,0,0,0,0,1,0,0,0,0,10.0,0,0,0,0,0,0,80,35,0,40,55,10,-30,-30,"normal","normal","normal","normal","normal","normal"
9400314,28,"flying",740,175,0,0,0,0,0,1,0,0,0,0,10.0,0,0,0,0,0,0,105,40,0,105,145,25,0,0,"normal","normal","normal","normal","normal","normal"
9400315,32,"flying",800,0,0,0,0,0,0,1,500,0,0,0,10.0,0,0,0,0,0,0,115,50,0,75,90,13,0,0,"normal","normal","normal","normal","normal","normal"
9400316,58,"flying",4000,120,0,0,0,0,0,1,0,0,0,0,10.0,0,0,0,0,0,0,130,110,0,100,85,15,0,0,"normal","normal","normal","normal","normal","normal"
9400317,60,"flying",4500,100,0,0,0,0,0,1,2000,0,0,0,10.0,0,0,0,0,0,0,140,200,0,230,150,22,0,0,"normal","normal","normal","normal","normal","normal"
9400318,62,"flying",4800,100,0,0,0,0,0,1,500,0,0,0,10.0,0,0,0,0,0,0,160,180,0,130,80,20,0,0,"normal","normal","normal","normal","normal","normal"
9400319,20,"boss",2500,200,50,2,0,300,0,1,500,0,0,0,10.0,0,0,0,1,5,0,90,20,60,30,60,10,-80,-80,"normal","normal","normal","normal","normal","normal"
9400320,45,"boss",7500,200,70,3,0,1000,0,1,1000,0,0,0,10.0,0,0,0,1,5,0,170,120,118,85,80,25,-80,-80,"normal","normal","normal","normal","normal","normal"
9400321,70,"boss",89000,200,100,5,0,1500,0,1,3000,0,0,0,10.0,0,0,0,1,5,0,210,200,220,200,130,25,-80,-80,"normal","normal","normal","normal","normal","normal"
9400322,23,"friendly",2000,200,0,0,0,0,0,1,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal","normal","normal","normal","normal","normal"
9400323,23,"friendly",3000,200,0,0,0,0,0,1,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal","normal","normal","normal","normal","normal"
9400324,23,"friendly",4000,200,0,0,0,0,0,1,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal","normal","normal","normal","normal","normal"
9400325,23,"friendly",5000,200,0,0,0,0,0,1,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal","normal","normal","normal","normal","normal"
9400326,23,"friendly",6000,200,0,0,0,0,0,1,0,0,0,0,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"normal","normal","normal","normal","normal","normal"
9400327,50,"friendly",10000,200,0,0,0,0,0,1,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal","normal","normal","normal","normal","normal"
9400328,50,"friendly",11000,200,0,0,0,0,0,1,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal","normal","normal","normal","normal","normal"
9400329,50,"friendly",12000,200,0,0,0,0,0,1,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal","normal","normal","normal","normal","normal"
9400330,50,"friendly",13000,200,0,0,0,0,0,1,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal","normal","normal","normal","normal","normal"
9400331,50,"friendly",14000,200,0,0,0,0,0,1,0,0,0,0,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"normal","normal","normal","normal","normal","normal"
9400332,80,"friendly",15000,200,0,0,0,0,0,1,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal","normal","normal","normal","normal","normal"
9400333,80,"friendly",16500,200,0,0,0,0,0,1,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal","normal","normal","normal","normal","normal"
9400334,80,"friendly",18000,200,0,0,0,0,0,1,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal","normal","normal","normal","normal","normal"
9400335,80,"friendly",19500,200,0,0,0,0,0,1,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal","normal","normal","normal","normal","normal"
9400336,80,"friendly",21000,200,0,0,0,0,0,1,0,0,0,0,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"normal","normal","normal","normal","normal","normal"
9400500,1,"boss,flying,cannot_damage_player,player_cannot_damage",4200,90,0,0,0,0,0,1,500,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"normal","normal","normal","normal","weak","normal"
9400501,5,"undead,cannot_damage_player,player_cannot_damage",600,1,0,0,0,0,0,1,50,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"normal","weak","normal","normal","weak","normal"
9400502,5,"boss,undead,cannot_damage_player,player_cannot_damage",2800,80,0,0,0,0,0,1,300,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,1,1,15,15,"normal","normal","normal","normal","weak","normal"
9400503,5,"boss,flying,cannot_damage_player,player_cannot_damage",300,10,0,0,0,0,0,1,30,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"normal","normal","normal","normal","normal","normal"
9400504,1,"undead,cannot_damage_player,player_cannot_damage",600,1,0,0,0,0,0,1,800,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,1,1,-50,-50,"normal","normal","immune","normal","weak","normal"
9400505,6,"",50,35,0,0,0,11,0,1,1,0,0,0,10.0,0,0,0,0,0,0,42,5,0,10,35,1,-20,-20,"normal","normal","normal","weak","normal","normal"
9400506,10,"",550,40,0,0,0,0,0,1,1,0,0,0,10.0,0,0,0,0,0,0,85,50,0,20,45,7,-50,-50,"normal","weak","normal","normal","normal","normal"
9400507,30,"",1200,60,0,0,0,0,0,1,1,0,0,0,10.0,0,0,0,0,0,0,130,40,130,40,60,5,-10,-10,"normal","normal","normal","normal","normal","normal"
9400508,27,"",720,40,0,0,0,55,0,1,1,0,0,0,10.0,0,0,0,0,0,0,100,35,0,70,60,10,30,30,"normal","normal","normal","normal","normal","normal"
9400509,33,"",1100,70,0,0,0,65,0,1,1,0,0,0,10.0,0,0,0,0,0,0,105,60,0,80,95,15,0,0,"weak","strong","normal","normal","normal","normal"
9400510,35,"auto_aggro",1250,60,10,5,0,85,0,1,1,0,0,0,10.0,0,0,0,0,0,0,120,45,0,75,65,10,0,0,"normal","normal","normal","normal","normal","normal"
9400511,20,"auto_aggro",350,0,10,5,0,50,0,1,1,0,0,0,10.0,0,0,0,0,0,0,95,10,0,60,55,8,-15,-15,"normal","normal","normal","normal","normal","normal"
9400512,30,"",950,50,0,0,0,65,0,1,1,0,0,0,10.0,0,0,0,0,0,0,100,40,0,40,70,13,7,7,"strong","normal","weak","normal","normal","normal"
9400513,10,"",250,10,0,0,0,20,0,1,1,0,0,0,10.0,0,0,0,0,0,0,70,20,0,10,45,0,5,5,"weak","strong","normal","normal","normal","normal"
9400514,95,"boss,flying",1500000,5600,200,5,0,5600,0,0,2000,0,0,0,10.0,0,0,0,1,5,0,300,600,430,500,175,35,0,0,"immune","immune","immune","normal","immune","normal"
9400515,38,"",1550,65,0,0,0,85,0,1,1,0,0,0,10.0,0,0,0,0,0,0,125,50,0,70,70,15,-5,-5,"normal","normal","strong","normal","normal","normal"
9400516,40,"",1900,60,0,0,0,90,0,1,1,0,0,0,10.0,0,0,0,0,0,0,145,50,0,45,65,15,5,5,"strong","weak","normal","normal","normal","normal"
9400517,40,"",1930,200,0,0,0,135,0,1,300,0,0,0,10.0,0,0,0,0,0,0,120,100,140,110,155,32,15,15,"normal","normal","normal","normal","normal","normal"
9400518,30,"flying",800,175,0,0,0,120,0,0,300,0,0,0,10.0,0,0,0,0,0,0,80,85,0,105,145,25,0,0,"normal","normal","normal","normal","normal","normal"
9400519,35,"",1300,0,10,0,0,0,0,1,1,0,0,0,10.0,0,0,0,0,0,0,105,100,115,130,125,15,0,0,"normal","normal","normal","normal","normal","normal"
9400520,35,"",1300,0,10,0,0,0,0,1,1,0,0,0,10.0,0,0,0,0,0,0,105,100,115,130,125,15,0,0,"normal","normal","normal","normal","normal","normal"
9400521,38,"",1850,110,10,5,0,0,0,1,1,0,0,0,10.0,0,0,0,0,0,0,120,120,130,140,140,18,5,5,"normal","normal","normal","normal","normal","normal"
9400522,38,"",1850,110,10,5,0,0,0,1,1,0,0,0,10.0,0,0,0,0,0,0,120,120,130,140,140,18,5,5,"normal","normal","normal","normal","normal","normal"
9400523,27,"",720,40,0,0,0,0,0,1,1,0,0,0,10.0,0,0,0,0,0,0,100,35,0,70,60,10,-10,-10,"normal","normal","normal","normal","normal","normal"
9400524,35,"",1250,65,0,0,0,0,0,1,1,0,0,0,10.0,0,0,0,0,0,0,120,45,0,70,60,10,-15,-15,"normal","normal","strong","normal","normal","normal"
9400525,40,"",2000,50,0,0,0,0,0,1,1,0,0,0,10.0,0,0,0,0,0,0,130,80,0,80,65,15,5,5,"strong","weak","normal","normal","normal","normal"
9400526,30,"",800,175,0,0,0,0,0,1,300,0,0,0,10.0,0,0,0,0,0,0,80,85,0,105,145,25,10,10,"normal","normal","normal","normal","normal","normal"
9400527,32,"",1000,60,0,0,0,0,0,1,1,0,0,0,10.0,0,0,0,0,0,0,110,40,0,40,60,10,0,0,"weak","strong","normal","normal","normal","normal"
9400528,30,"",900,50,0,3,0,0,0,1,10,0,0,0,10.0,0,0,0,0,0,0,120,275,118,85,75,12,-20,-20,"weak","normal","normal","strong","strong","normal"
9400529,30,"",900,50,0,0,0,0,0,1,0,0,0,0,10.0,0,0,0,0,0,0,105,275,118,85,75,12,-20,-20,"strong","weak","normal","normal","normal","normal"
9400530,40,"undead",1800,100,0,0,0,0,0,1,100,0,0,0,10.0,0,0,0,0,0,0,120,70,135,70,110,25,30,30,"normal","normal","normal","normal","weak","normal"
9400531,39,"",1920,0,0,0,0,0,0,1,1,0,0,0,10.0,0,0,0,0,0,0,124,110,0,130,135,18,20,20,"normal","normal","normal","normal","normal","normal"
9400533,38,"",1550,65,0,0,0,0,0,1,1,0,0,0,10.0,0,0,0,0,0,0,125,50,0,70,70,15,-5,-5,"normal","normal","strong","normal","normal","normal"
9400534,40,"",1900,60,0,0,0,0,0,1,1,0,0,0,10.0,0,0,0,0,0,0,145,50,0,45,65,15,5,5,"strong","weak","normal","normal","normal","normal"
9400535,40,"",1930,200,0,0,0,0,0,1,300,0,0,0,10.0,0,0,0,0,0,0,120,100,140,110,155,32,15,15,"normal","normal","normal","normal","normal","normal"
9400536,80,"boss,auto_aggro",100000,500,100,5,0,1000,0,0,3000,0,0,0,0.0,0,0,0,4,3,0,200,420,305,450,150,30,-20,-20,"normal","normal","immune","normal","weak","normal"
9400537,100,"boss,flying,auto_aggro",300000,500,200,5,0,1100,0,0,5000,0,0,0,10.0,0,0,0,3,1,0,230,500,400,450,180,40,0,0,"normal","normal","immune","normal","weak","normal"
9400538,19,"",320,20,0,0,0,35,0,1,30,0,0,0,10.0,0,0,0,0,0,0,100,40,0,50,80,15,20,20,"normal","normal","normal","normal","normal","normal"
9400539,21,"",350,30,0,0,0,37,0,1,1,0,0,0,10.0,0,0,0,0,0,0,90,10,0,60,55,7,15,15,"normal","normal","normal","normal","normal","normal"
9400540,25,"flying",730,45,0,0,0,60,0,1,500,0,0,0,10.0,0,0,0,0,0,0,105,40,0,75,65,5,0,0,"normal","normal","normal","normal","normal","normal"
9400541,25,"",730,45,0,0,0,60,0,1,500,0,0,0,10.0,0,0,0,0,0,0,105,40,0,75,65,5,0,18,"normal","normal","normal","normal","normal","normal"
9400542,36,"",1450,250,0,0,0,85,0,1,300,0,0,0,10.0,0,0,0,0,0,0,110,70,140,70,130,10,-10,5,"weak","immune","strong","normal","normal","normal"
9400543,41,"",1600,80,0,0,0,95,0,1,500,0,0,0,10.0,0,0,0,0,0,0,130,90,0,110,160,28,-10,5,"immune","weak","normal","strong","normal","normal"
9400544,50,"flying",3300,120,0,0,0,220,0,1,500,0,0,0,10.0,0,0,0,0,0,0,190,155,140,170,175,23,0,0,"normal","normal","normal","normal","normal","normal"
9400545,80,"",28000,350,0,0,0,1200,0,1,1000,0,0,0,10.0,0,0,0,0,0,0,450,700,490,650,175,30,-5,-5,"normal","normal","normal","normal","normal","normal"
9400546,44,"",2490,100,0,0,0,120,0,1,1,0,0,0,10.0,0,0,0,0,0,0,130,150,140,195,180,30,10,10,"normal","normal","normal","normal","normal","normal"
9400547,27,"",700,40,0,0,350,55,0,1,100,0,0,90000,10.0,0,0,0,0,0,0,105,45,0,75,75,10,-20,-20,"weak","strong","normal","normal","normal","normal"
9400548,30,"auto_aggro",950,40,50,2,0,65,0,1,300,0,0,0,0.0,0,0,0,0,0,0,110,50,110,70,100,10,0,0,"normal","normal","normal","normal","weak","normal"
9400549,101,"boss",3500000,5000,0,0,0,300000,0,1,1500,0,0,0,10.0,0,0,0,0,0,0,600,800,650,800,190,42,-15,10,"normal","normal","normal","weak","normal","normal"
9400550,27,"",700,40,0,0,350,55,0,1,100,0,0,90000,10.0,0,0,0,0,0,0,105,45,0,75,75,10,-20,-20,"weak","strong","normal","normal","normal","normal"
9400551,2,"",777,0,0,0,0,7,0,1,1,0,0,0,10.0,0,0,0,0,0,0,22,0,0,0,20,0,-45,-45,"normal","normal","normal","normal","normal","normal"
9400552,2,"cannot_damage_player,player_cannot_damage",777,0,0,0,0,7,0,1,1,0,0,0,10.0,0,0,0,0,0,0,22,0,0,0,20,0,-60,-60,"normal","normal","normal","normal","normal","normal"
9400553,200,"flying",99999,10,0,0,0,0,0,1,9999,0,0,1000,10.0,0,0,0,0,0,0,100,999,0,999,999,999,0,0,"normal","normal","normal","normal","normal","normal"
9400554,200,"flying",99999,10,0,0,0,0,0,1,9999,0,0,1000,10.0,0,0,0,0,0,0,100,999,0,999,999,999,0,0,"normal","normal","normal","normal","normal","normal"
9400555,200,"flying",99999,10,0,0,0,0,0,1,9999,0,0,1000,10.0,0,0,0,0,0,0,100,999,0,999,999,999,0,0,"normal","normal","normal","normal","normal","normal"
9400556,21,"flying",300,20,0,0,0,37,0,1,30,0,0,0,10.0,0,0,0,0,0,0,90,20,0,20,85,10,0,0,"normal","normal","normal","normal","normal","normal"
9400557,30,"",10,0,0,0,0,1,0,1,100,0,0,0,10.0,0,0,0,0,0,0,95,60,100,50,80,12,20,20,"normal","normal","normal","normal","normal","normal"
9400558,30,"",850,500,0,0,0,73,0,1,100,0,0,0,10.0,0,0,0,0,0,0,95,60,100,50,80,12,20,20,"normal","normal","normal","normal","normal","normal"
